user_id,product_id,category_encoded,brand_encoded,action_encoded,price_normalized,timestamp_normalized,interaction_score,user_activity_count,user_avg_score,item_activity_count,item_avg_score,user_category_count,user_item_similarity_score
USER_271,rm_187,2,5,2,0.5382367398608839,0.00930734732264682,5.0,45,4.2,90,4.0,5,0.5287619023240674
USER_066,rm_032,1,0,3,0.513989051168616,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,16,0.35420030887526194
USER_066,rm_032,0,7,3,0.05774060831330088,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,8,0.35420030887526194
USER_066,rm_032,1,5,3,0.06452134214088036,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,16,0.35420030887526194
USER_066,rm_032,2,2,3,0.713175632453252,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,5,0.35420030887526194
USER_066,rm_032,1,4,3,0.7061861570679219,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,16,0.35420030887526194
USER_066,rm_032,0,2,3,0.724151398231757,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,8,0.35420030887526194
USER_066,rm_032,4,4,3,0.6575426405133695,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,9,0.35420030887526194
USER_066,rm_032,1,3,3,0.27013851012396556,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,16,0.35420030887526194
USER_066,rm_032,4,4,3,0.9820010908429793,0.009310115719017631,1.0,54,1.3333333333333333,81,1.0,9,0.35420030887526194
USER_197,rm_187,5,1,2,0.3608064157727815,0.009312884115388442,5.0,45,3.8,90,4.0,12,0.43282841342820594
USER_197,rm_187,3,0,2,0.09662714044266678,0.009312884115388442,5.0,45,3.8,90,4.0,9,0.43282841342820594
USER_197,rm_187,5,5,2,0.5373479048407841,0.009312884115388442,5.0,45,3.8,90,4.0,12,0.43282841342820594
USER_197,rm_187,3,3,2,0.6302042300466639,0.009312884115388442,5.0,45,3.8,90,4.0,9,0.43282841342820594
USER_197,rm_187,4,0,2,0.7145627537724987,0.009312884115388442,5.0,45,3.8,90,4.0,3,0.43282841342820594
USER_197,rm_187,5,6,2,0.6982809122679434,0.009312884115388442,5.0,45,3.8,90,4.0,12,0.43282841342820594
USER_197,rm_187,1,4,2,0.7637516918166577,0.009312884115388442,5.0,45,3.8,90,4.0,10,0.43282841342820594
USER_197,rm_187,1,0,2,0.3598435111676733,0.009312884115388442,5.0,45,3.8,90,4.0,10,0.43282841342820594
USER_197,rm_187,2,5,2,0.5382367398608839,0.009312884115388442,5.0,45,3.8,90,4.0,7,0.43282841342820594
USER_014,rm_061,3,5,1,0.1847026106161916,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,9,0.3685380199416926
USER_014,rm_061,4,6,1,0.07165895669622717,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,5,0.3685380199416926
USER_014,rm_061,5,0,1,0.12201954090324495,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,10,0.3685380199416926
USER_014,rm_061,2,3,1,0.9393572106741006,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,11,0.3685380199416926
USER_014,rm_061,2,5,1,0.3310102418035271,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,11,0.3685380199416926
USER_014,rm_061,5,2,1,0.2017722831612899,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,10,0.3685380199416926
USER_014,rm_061,3,0,1,0.3974910611478093,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,9,0.3685380199416926
USER_014,rm_061,1,2,1,0.5702954029722105,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,9,0.3685380199416926
USER_014,rm_061,2,6,1,0.8595438660283217,0.009315652510849759,1.0,45,1.4,108,1.6666666666666667,11,0.3685380199416926
USER_232,rm_095,1,2,0,0.9871522938003758,0.00931842090722057,3.0,54,3.0,99,3.0,17,0.3731008895779276
USER_232,rm_095,4,5,0,0.19325428088533356,0.00931842090722057,3.0,54,3.0,99,3.0,13,0.3731008895779276
USER_232,rm_095,1,6,0,0.2720710529328189,0.00931842090722057,3.0,54,3.0,99,3.0,17,0.3731008895779276
USER_232,rm_095,1,3,0,0.15914187018968548,0.00931842090722057,3.0,54,3.0,99,3.0,17,0.3731008895779276
USER_232,rm_095,5,3,0,0.2665091004585581,0.00931842090722057,3.0,54,3.0,99,3.0,7,0.3731008895779276
USER_232,rm_095,1,7,0,0.708105232679501,0.00931842090722057,3.0,54,3.0,99,3.0,17,0.3731008895779276
USER_232,rm_095,4,0,0,0.36609902430155755,0.00931842090722057,3.0,54,3.0,99,3.0,13,0.3731008895779276
USER_232,rm_095,3,6,0,0.45216114848258354,0.00931842090722057,3.0,54,3.0,99,3.0,7,0.3731008895779276
USER_232,rm_095,1,0,0,0.6837767408035877,0.00931842090722057,3.0,54,3.0,99,3.0,17,0.3731008895779276
USER_043,rm_052,5,0,1,0.6983684490502259,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,18,0.25196475726799306
USER_043,rm_052,2,5,1,0.869933808725397,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,17,0.25196475726799306
USER_043,rm_052,5,6,1,0.7221717202324439,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,18,0.25196475726799306
USER_043,rm_052,1,4,1,0.539314115642823,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,7,0.25196475726799306
USER_043,rm_052,0,4,1,0.9278023554128033,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,13,0.25196475726799306
USER_043,rm_052,0,5,1,0.7521160333717148,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,13,0.25196475726799306
USER_043,rm_052,3,7,1,0.4154967039034672,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,18,0.25196475726799306
USER_043,rm_052,3,2,1,0.7235521079530535,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,18,0.25196475726799306
USER_043,rm_052,4,6,1,0.510211502333192,0.009321189302681887,1.0,81,2.3333333333333335,117,2.5384615384615383,8,0.25196475726799306
USER_252,rm_036,4,2,1,0.27214512251782724,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,7,0.23797182201055467
USER_252,rm_036,1,4,1,0.6841470887286293,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,17,0.23797182201055467
USER_252,rm_036,3,0,1,0.8134591169558748,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,18,0.23797182201055467
USER_252,rm_036,3,5,1,0.6559198432418237,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,18,0.23797182201055467
USER_252,rm_036,3,5,1,0.3511033001366921,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,18,0.23797182201055467
USER_252,rm_036,3,3,1,0.8200378428243407,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,18,0.23797182201055467
USER_252,rm_036,5,7,1,0.5554276171814503,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,20,0.23797182201055467
USER_252,rm_036,5,7,1,0.9559757321105118,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,20,0.23797182201055467
USER_252,rm_036,1,5,1,0.006605660263014361,0.009323957699052698,1.0,81,2.7777777777777777,72,2.0,17,0.23797182201055467
USER_346,rm_133,1,0,2,0.18975280959403132,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,13,0.41866036281807384
USER_346,rm_133,0,6,2,0.8752533516487216,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,12,0.41866036281807384
USER_346,rm_133,5,5,2,0.42125393073820444,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,18,0.41866036281807384
USER_346,rm_133,5,6,2,0.016423247075934788,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,18,0.41866036281807384
USER_346,rm_133,5,7,2,0.9154125339205033,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,18,0.41866036281807384
USER_346,rm_133,0,6,2,0.0902571561319516,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,12,0.41866036281807384
USER_346,rm_133,3,7,2,0.22464631773158528,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,6,0.41866036281807384
USER_346,rm_133,5,6,2,0.84926166090944,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,18,0.41866036281807384
USER_346,rm_133,4,4,2,0.5798773138328317,0.00932672609542351,5.0,63,3.857142857142857,45,4.2,11,0.41866036281807384
USER_299,rm_186,5,5,2,0.043882862318108666,0.009329494490884827,5.0,45,4.2,72,4.0,14,0.5089201901041145
USER_299,rm_186,5,4,2,0.062346389781090715,0.009329494490884827,5.0,45,4.2,72,4.0,14,0.5089201901041145
USER_299,rm_186,2,7,2,0.31699088944104403,0.009329494490884827,5.0,45,4.2,72,4.0,9,0.5089201901041145
USER_299,rm_186,2,0,2,0.8143412183773374,0.009329494490884827,5.0,45,4.2,72,4.0,9,0.5089201901041145
USER_299,rm_186,4,5,2,0.14949262334269303,0.009329494490884827,5.0,45,4.2,72,4.0,9,0.5089201901041145
USER_299,rm_186,5,0,2,0.6640472967968272,0.009329494490884827,5.0,45,4.2,72,4.0,14,0.5089201901041145
USER_299,rm_186,0,2,2,0.8675568484064939,0.009329494490884827,5.0,45,4.2,72,4.0,8,0.5089201901041145
USER_299,rm_186,0,4,2,0.21558962756465938,0.009329494490884827,5.0,45,4.2,72,4.0,8,0.5089201901041145
USER_299,rm_186,4,4,2,0.4840043364375224,0.009329494490884827,5.0,45,4.2,72,4.0,9,0.5089201901041145
USER_126,rm_138,5,0,0,0.37432074823748057,0.009332262887255638,3.0,36,2.5,72,3.25,7,0.5265913980694603
USER_126,rm_138,1,0,0,0.4513261822515807,0.009332262887255638,3.0,36,2.5,72,3.25,7,0.5265913980694603
USER_126,rm_138,1,4,0,0.3475816280494785,0.009332262887255638,3.0,36,2.5,72,3.25,7,0.5265913980694603
USER_126,rm_138,4,4,0,0.815553266132019,0.009332262887255638,3.0,36,2.5,72,3.25,11,0.5265913980694603
USER_126,rm_138,5,7,0,0.494852163841922,0.009332262887255638,3.0,36,2.5,72,3.25,7,0.5265913980694603
USER_126,rm_138,4,6,0,0.7667818112033615,0.009332262887255638,3.0,36,2.5,72,3.25,11,0.5265913980694603
USER_126,rm_138,3,6,0,0.9838056952777273,0.009332262887255638,3.0,36,2.5,72,3.25,5,0.5265913980694603
USER_126,rm_138,2,4,0,0.8030691742587992,0.009332262887255638,3.0,36,2.5,72,3.25,5,0.5265913980694603
USER_126,rm_138,4,3,0,0.39034671299382534,0.009332262887255638,3.0,36,2.5,72,3.25,11,0.5265913980694603
USER_404,rm_096,3,5,3,0.8759873139001677,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_404,rm_096,1,4,3,0.9011575056057209,0.009335031282716955,1.0,45,1.0,72,2.5,4,0.3426689107766454
USER_404,rm_096,3,0,3,0.4712374334215435,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_404,rm_096,0,3,3,0.829565884895865,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_404,rm_096,0,6,3,0.03258388380502192,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_404,rm_096,2,3,3,0.7319556390521788,0.009335031282716955,1.0,45,1.0,72,2.5,8,0.3426689107766454
USER_404,rm_096,3,3,3,0.5597909890983038,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_404,rm_096,0,7,3,0.5794530971186932,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_404,rm_096,3,0,3,0.20653967099637058,0.009335031282716955,1.0,45,1.0,72,2.5,15,0.3426689107766454
USER_240,rm_059,2,1,3,0.10573096580005253,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,6,0.5310901028347891
USER_240,rm_059,5,7,3,0.979455790558148,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,7,0.5310901028347891
USER_240,rm_059,2,2,3,0.9845733255223589,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,6,0.5310901028347891
USER_240,rm_059,1,3,3,0.8114255701674646,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,13,0.5310901028347891
USER_240,rm_059,4,4,3,0.23964204189645072,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,5,0.5310901028347891
USER_240,rm_059,5,4,3,0.5231669461110101,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,7,0.5310901028347891
USER_240,rm_059,1,0,3,0.4417981401800565,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,13,0.5310901028347891
USER_240,rm_059,3,2,3,0.6253964406197604,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,5,0.5310901028347891
USER_240,rm_059,1,2,3,0.8403463763138935,0.009337799679087766,1.0,36,2.0,108,2.8333333333333335,13,0.5310901028347891
USER_132,rm_175,5,4,2,0.2972412446383721,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_132,rm_175,3,7,2,0.011413449689917783,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_132,rm_175,5,3,2,0.36914261088553557,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_132,rm_175,0,2,2,0.4986095118814349,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,5,0.6032695360613162
USER_132,rm_175,3,0,2,0.4313273942993354,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_132,rm_175,1,0,2,0.13961443414203853,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_132,rm_175,1,6,2,0.7235049727625936,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_132,rm_175,4,5,2,0.8512480725073901,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,9,0.6032695360613162
USER_132,rm_175,5,0,2,0.41539569992391034,0.009340568074549083,5.0,54,4.333333333333333,72,2.5,11,0.6032695360613162
USER_154,rm_098,2,3,1,0.9867886794739714,0.009343336470919894,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_154,rm_098,5,5,1,0.3417435980310958,0.009343336470919894,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_154,rm_098,3,5,1,0.13474604232740103,0.009343336470919894,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_154,rm_098,5,3,1,0.17835282710138778,0.009343336470919894,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_154,rm_098,3,3,1,0.5541886350322203,0.009343336470919894,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_154,rm_098,1,4,1,0.19682308816300695,0.009343336470919894,1.0,27,1.0,36,1.0,3,0.9999999999999998
USER_154,rm_098,2,3,1,0.8176474153081632,0.009343336470919894,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_154,rm_098,2,6,1,0.5395767259896707,0.009343336470919894,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_154,rm_098,3,4,1,0.8711458564800788,0.009343336470919894,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_251,rm_075,4,0,2,0.5496232551562532,0.009346104867290705,5.0,36,4.0,72,3.5,7,0.5447571796274644
USER_251,rm_075,4,0,2,0.6465736083335017,0.009346104867290705,5.0,36,4.0,72,3.5,7,0.5447571796274644
USER_251,rm_075,3,4,2,0.5215643496353757,0.009346104867290705,5.0,36,4.0,72,3.5,5,0.5447571796274644
USER_251,rm_075,5,4,2,0.557548700752143,0.009346104867290705,5.0,36,4.0,72,3.5,5,0.5447571796274644
USER_251,rm_075,1,3,2,0.29108000188540767,0.009346104867290705,5.0,36,4.0,72,3.5,4,0.5447571796274644
USER_251,rm_075,0,2,2,0.7047519005582153,0.009346104867290705,5.0,36,4.0,72,3.5,9,0.5447571796274644
USER_251,rm_075,0,5,2,0.7669030159788296,0.009346104867290705,5.0,36,4.0,72,3.5,9,0.5447571796274644
USER_251,rm_075,2,2,2,0.9994478449117562,0.009346104867290705,5.0,36,4.0,72,3.5,6,0.5447571796274644
USER_251,rm_075,0,7,2,0.3705499330006936,0.009346104867290705,5.0,36,4.0,72,3.5,9,0.5447571796274644
USER_224,rm_069,4,5,1,0.360779481378233,0.009348873262752022,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_224,rm_069,2,6,1,0.023089509726683236,0.009348873262752022,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_224,rm_069,0,0,1,0.5369640897184683,0.009348873262752022,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_224,rm_069,0,0,1,0.7630648647556715,0.009348873262752022,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_224,rm_069,3,6,1,0.9569049687224344,0.009348873262752022,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_224,rm_069,2,3,1,0.4561407052771213,0.009348873262752022,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_224,rm_069,3,3,1,0.4917412412715728,0.009348873262752022,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_224,rm_069,2,4,1,0.19410944791224774,0.009348873262752022,1.0,27,1.0,36,1.0,9,0.9999999999999998
USER_224,rm_069,4,3,1,0.1686160434721128,0.009348873262752022,1.0,27,1.0,36,1.0,6,0.9999999999999998
USER_147,rm_155,5,4,2,0.026961328943027024,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,19,0.5046426050433281
USER_147,rm_155,0,7,2,0.4809001474658102,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,23,0.5046426050433281
USER_147,rm_155,1,2,2,0.9162340329542317,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,14,0.5046426050433281
USER_147,rm_155,1,5,2,0.7889488179167593,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,14,0.5046426050433281
USER_147,rm_155,0,3,2,0.538357944636352,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,23,0.5046426050433281
USER_147,rm_155,0,5,2,0.30866816152556414,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,23,0.5046426050433281
USER_147,rm_155,4,4,2,0.36522365647873195,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,13,0.5046426050433281
USER_147,rm_155,2,3,2,0.3704758634156853,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,8,0.5046426050433281
USER_147,rm_155,1,6,2,0.7052838548505478,0.009351641659122834,5.0,81,3.6666666666666665,63,3.5714285714285716,14,0.5046426050433281
USER_134,rm_005,1,6,1,0.9851456814065142,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,15,0.3772859711383801
USER_134,rm_005,3,0,1,0.05806382104788262,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,12,0.3772859711383801
USER_134,rm_005,4,0,1,0.7097212963524098,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,6,0.3772859711383801
USER_134,rm_005,1,0,1,0.47489377748149947,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,15,0.3772859711383801
USER_134,rm_005,1,4,1,0.6748883906025898,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,15,0.3772859711383801
USER_134,rm_005,3,7,1,0.7794477102397835,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,12,0.3772859711383801
USER_134,rm_005,5,4,1,0.4134833579109684,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,5,0.3772859711383801
USER_134,rm_005,1,7,1,0.2872889858527093,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,15,0.3772859711383801
USER_134,rm_005,4,4,1,0.6151546370927015,0.00935441005458415,1.0,45,2.2,63,2.142857142857143,6,0.3772859711383801
USER_495,rm_026,2,0,2,0.13997804846844297,0.009357178450954962,5.0,36,4.5,72,3.75,8,0.5757459840543853
USER_495,rm_026,4,0,2,0.051451427186231136,0.009357178450954962,5.0,36,4.5,72,3.75,3,0.5757459840543853
USER_495,rm_026,0,2,2,0.6933990532560317,0.009357178450954962,5.0,36,4.5,72,3.75,10,0.5757459840543853
USER_495,rm_026,0,0,2,0.33834313071935035,0.009357178450954962,5.0,36,4.5,72,3.75,10,0.5757459840543853
USER_495,rm_026,3,2,2,0.06285814327751181,0.009357178450954962,5.0,36,4.5,72,3.75,7,0.5757459840543853
USER_495,rm_026,3,4,2,0.29361856857160173,0.009357178450954962,5.0,36,4.5,72,3.75,7,0.5757459840543853
USER_495,rm_026,2,5,2,0.4061908705869678,0.009357178450954962,5.0,36,4.5,72,3.75,8,0.5757459840543853
USER_495,rm_026,0,6,2,0.6157808617659536,0.009357178450954962,5.0,36,4.5,72,3.75,10,0.5757459840543853
USER_495,rm_026,5,6,2,0.07018429859469798,0.009357178450954962,5.0,36,4.5,72,3.75,5,0.5757459840543853
USER_075,rm_089,1,5,2,0.1862513383027291,0.009359946847325773,5.0,45,4.6,54,4.0,18,0.5168314917141549
USER_075,rm_089,1,0,2,0.0918328182130376,0.009359946847325773,5.0,45,4.6,54,4.0,18,0.5168314917141549
USER_075,rm_089,0,0,2,0.9271424627463656,0.009359946847325773,5.0,45,4.6,54,4.0,7,0.5168314917141549
USER_075,rm_089,5,2,2,0.11967624857752727,0.009359946847325773,5.0,45,4.6,54,4.0,7,0.5168314917141549
USER_075,rm_089,1,0,2,0.48808489721161685,0.009359946847325773,5.0,45,4.6,54,4.0,18,0.5168314917141549
USER_075,rm_089,2,7,2,0.17829895831229084,0.009359946847325773,5.0,45,4.6,54,4.0,6,0.5168314917141549
USER_075,rm_089,1,5,2,0.02420055350180797,0.009359946847325773,5.0,45,4.6,54,4.0,18,0.5168314917141549
USER_075,rm_089,4,2,2,0.7493956595223185,0.009359946847325773,5.0,45,4.6,54,4.0,5,0.5168314917141549
USER_075,rm_089,2,2,2,0.10573096580005253,0.009359946847325773,5.0,45,4.6,54,4.0,6,0.5168314917141549
USER_043,rm_131,3,0,0,0.008948952588731995,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,18,0.3389985393015851
USER_043,rm_131,0,0,0,0.16533678093583554,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,13,0.3389985393015851
USER_043,rm_131,5,2,0,0.47490724467877377,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,18,0.3389985393015851
USER_043,rm_131,3,2,0,0.4788463998814887,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,18,0.3389985393015851
USER_043,rm_131,2,0,0,0.01309684934919769,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,17,0.3389985393015851
USER_043,rm_131,4,4,0,0.19663454740116762,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,8,0.3389985393015851
USER_043,rm_131,5,7,0,0.020490340652755054,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,18,0.3389985393015851
USER_043,rm_131,3,4,0,0.09717256193227347,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,18,0.3389985393015851
USER_043,rm_131,2,7,0,0.4451380051040678,0.00936271524278709,3.0,81,2.3333333333333335,99,1.9090909090909092,17,0.3389985393015851
USER_436,rm_179,2,3,1,0.2306863557090816,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,6,0.5877328007929495
USER_436,rm_179,1,2,1,0.10010841093805764,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,13,0.5877328007929495
USER_436,rm_179,5,2,1,0.9533294278461238,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,9,0.5877328007929495
USER_436,rm_179,5,7,1,0.39538344477439086,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,9,0.5877328007929495
USER_436,rm_179,1,3,1,0.29048744520534114,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,13,0.5877328007929495
USER_436,rm_179,2,4,1,0.8120383276434424,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,6,0.5877328007929495
USER_436,rm_179,1,2,1,0.17913392454329366,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,13,0.5877328007929495
USER_436,rm_179,1,2,1,0.5387754277518534,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,13,0.5877328007929495
USER_436,rm_179,3,4,1,0.951026537112229,0.009365483639157901,1.0,36,2.0,63,1.5714285714285714,6,0.5877328007929495
USER_353,rm_097,0,4,1,0.8955618851382745,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,10,0.3668623365216445
USER_353,rm_097,5,7,1,0.5447615969402528,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,16,0.3668623365216445
USER_353,rm_097,5,5,1,0.001461190904254962,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,16,0.3668623365216445
USER_353,rm_097,4,4,1,0.33318519416331677,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,8,0.3668623365216445
USER_353,rm_097,5,0,1,0.7903696072291916,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,16,0.3668623365216445
USER_353,rm_097,0,5,1,0.20991320391356752,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,10,0.3668623365216445
USER_353,rm_097,0,2,1,0.7082331710536063,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,10,0.3668623365216445
USER_353,rm_097,4,7,1,0.9529658135197194,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,8,0.3668623365216445
USER_353,rm_097,5,5,1,0.39452154414883944,0.009368252034619218,1.0,45,1.4,81,1.4444444444444444,16,0.3668623365216445
USER_192,rm_173,3,2,2,0.10410816852850671,0.009371020430990029,5.0,27,5.0,90,3.0,9,1.0
USER_192,rm_173,5,0,2,0.5459399767017488,0.009371020430990029,5.0,27,5.0,90,3.0,6,1.0
USER_192,rm_173,3,6,2,0.2544357581022026,0.009371020430990029,5.0,27,5.0,90,3.0,9,1.0
USER_192,rm_173,1,3,2,0.8171019938185565,0.009371020430990029,5.0,27,5.0,90,3.0,3,1.0
USER_192,rm_173,5,2,2,0.08134860513504233,0.009371020430990029,5.0,27,5.0,90,3.0,6,1.0
USER_192,rm_173,4,5,2,0.006740332235756758,0.009371020430990029,5.0,27,5.0,90,3.0,3,1.0
USER_192,rm_173,0,4,2,0.8774148368112371,0.009371020430990029,5.0,27,5.0,90,3.0,6,1.0
USER_192,rm_173,3,6,2,0.455790558147991,0.009371020430990029,5.0,27,5.0,90,3.0,9,1.0
USER_192,rm_173,0,7,2,0.5055585856749423,0.009371020430990029,5.0,27,5.0,90,3.0,6,1.0
USER_378,rm_051,2,4,0,0.1986613605909406,0.009373788826451346,3.0,27,3.0,90,2.2,3,1.0
USER_378,rm_051,3,4,0,0.5283652842588665,0.009373788826451346,3.0,27,3.0,90,2.2,12,1.0
USER_378,rm_051,3,0,0,0.23512379721094342,0.009373788826451346,3.0,27,3.0,90,2.2,12,1.0
USER_378,rm_051,5,6,0,0.5282844810752211,0.009373788826451346,3.0,27,3.0,90,2.2,9,1.0
USER_378,rm_051,3,5,0,0.922381808509922,0.009373788826451346,3.0,27,3.0,90,2.2,12,1.0
USER_378,rm_051,0,3,0,0.2776801405975396,0.009373788826451346,3.0,27,3.0,90,2.2,3,1.0
USER_378,rm_051,5,0,0,0.9555851833895589,0.009373788826451346,3.0,27,3.0,90,2.2,9,1.0
USER_378,rm_051,3,3,0,0.3028233979085443,0.009373788826451346,3.0,27,3.0,90,2.2,12,1.0
USER_378,rm_051,5,5,0,0.01663872223232262,0.009373788826451346,3.0,27,3.0,90,2.2,9,1.0
USER_427,rm_147,4,0,3,0.6224201900221535,0.009376557222822157,1.0,45,1.0,63,1.0,10,0.514881613120978
USER_427,rm_147,4,7,3,0.8826131749590935,0.009376557222822157,1.0,45,1.0,63,1.0,10,0.514881613120978
